,netspend,volume,packs,brand,market,region,store,gweight,date
4193,5.28,4.633,5,brand_24,market_2,region_1,store_2,23810,2024-05-15
4194,6.08,5.688,2,brand_16,market_3,region_1,store_1,25827,2023-03-11
4195,11.98,7.38,5,brand_17,market_1,region_6,store_2,3483,2021-08-30
4196,3.88,8.926,4,brand_18,market_2,region_2,store_3,1818,2023-02-28
4197,14.88,2.06,2,brand_8,market_3,region_5,store_1,47992,2024-07-21
4198,2.16,1.775,4,brand_23,market_3,region_2,store_2,13894,2024-09-20
4199,11.57,13.583,4,brand_16,market_4,region_4,store_1,39319,2023-06-18
4200,14.27,1.203,5,brand_1,market_2,region_2,store_4,19160,2023-05-16
4201,14.23,1.244,3,brand_2,market_1,region_6,store_1,49634,2023-08-10
4202,13.17,8.032,2,brand_4,market_3,region_2,store_1,6164,2021-01-23
4203,1.84,11.553,5,brand_3,market_3,region_5,store_2,1131,2022-11-03
4204,11.9,18.156,5,brand_21,market_3,region_5,store_2,11334,2024-09-30
4205,2.32,3.954,2,brand_17,market_1,region_6,store_4,12587,2021-09-15
4206,1.68,8.536,3,brand_1,market_1,region_6,store_3,5650,2024-08-18
4207,17.77,15.046,1,brand_1,market_4,region_6,store_3,11121,2024-11-30
4208,19.79,9.462,4,brand_9,market_2,region_5,store_4,26138,2020-12-10
4209,11.22,3.505,1,brand_27,market_2,region_1,store_2,1243,2021-05-07
4210,12.87,19.799,5,brand_21,market_4,region_7,store_3,7304,2020-07-13
4211,18.28,8.731,5,brand_14,market_2,region_2,store_1,19887,2022-07-15
4212,3.4,17.323,4,brand_5,market_5,region_5,store_1,37621,2022-11-14
4213,11.8,17.864,3,brand_14,market_4,region_2,store_3,11692,2024-11-08
4214,4.04,8.392,1,brand_25,market_4,region_5,store_4,31492,2020-02-25
4215,12.2,12.091,1,brand_29,market_1,region_2,store_2,14275,2023-03-03
4216,18.04,11.71,3,brand_23,market_4,region_1,store_4,14894,2020-02-15
4217,16.26,10.486,5,brand_27,market_1,region_4,store_3,1196,2024-11-30
4218,9.55,13.079,4,brand_8,market_5,region_4,store_1,29691,2022-08-26
4219,13.04,6.217,5,brand_3,market_1,region_2,store_3,2527,2023-11-09
4220,15.39,4.02,2,brand_9,market_2,region_5,store_4,8024,2020-07-08
4221,3.37,2.987,4,brand_25,market_4,region_3,store_4,40311,2020-05-08
4222,6.68,14.725,5,brand_14,market_1,region_2,store_1,47696,2022-12-14
4223,3.68,14.598,2,brand_25,market_1,region_1,store_2,32343,2024-03-07
4224,1.54,5.46,4,brand_20,market_2,region_5,store_3,30823,2024-09-09
4225,18.32,10.314,4,brand_27,market_4,region_1,store_1,14554,2023-02-12
4226,19.03,11.097,2,brand_3,market_4,region_1,store_4,41573,2023-04-12
4227,18.09,19.256,5,brand_1,market_4,region_1,store_2,30555,2021-09-17
4228,4.02,12.453,2,brand_9,market_4,region_4,store_3,39897,2022-08-18
4229,15.75,8.147,2,brand_2,market_1,region_3,store_1,15235,2024-01-21
4230,3.12,19.765,5,brand_7,market_1,region_2,store_1,35455,2020-09-28
4231,7.45,14.099,1,brand_27,market_2,region_7,store_4,21166,2024-11-11
4232,8.36,12.86,1,brand_13,market_5,region_3,store_3,30824,2022-05-13
4233,12.77,3.469,1,brand_13,market_1,region_7,store_2,20829,2020-05-20
4234,14.35,7.367,3,brand_23,market_1,region_2,store_2,5041,2024-04-08
4235,5.33,6.724,5,brand_3,market_2,region_6,store_4,24978,2021-03-10
4236,9.9,16.157,1,brand_3,market_3,region_1,store_3,3051,2024-08-02
4237,2.09,14.495,3,brand_17,market_3,region_6,store_3,47280,2024-11-20
4238,4.02,4.431,4,brand_15,market_3,region_4,store_2,49732,2021-11-28
4239,15.59,5.635,5,brand_23,market_5,region_3,store_1,9839,2020-10-31
4240,4.53,15.24,1,brand_28,market_5,region_4,store_2,48253,2024-12-16
4241,14.55,9.028,4,brand_22,market_3,region_5,store_4,45200,2022-02-28
4242,19.24,18.023,1,brand_18,market_5,region_5,store_4,37504,2022-07-07
4243,2.13,6.305,2,brand_11,market_5,region_7,store_1,3178,2024-10-14
4244,15.27,12.829,3,brand_1,market_2,region_4,store_2,39884,2021-09-29
4245,6.74,19.415,5,brand_9,market_1,region_4,store_1,22260,2022-02-11
4246,18.25,6.324,3,brand_4,market_3,region_4,store_2,37047,2023-11-29
4247,10.09,8.391,3,brand_17,market_5,region_2,store_4,8156,2023-07-10
4248,15.34,2.924,5,brand_2,market_5,region_4,store_4,24643,2021-06-10
4249,17.28,18.099,4,brand_1,market_2,region_3,store_3,12187,2022-05-08
4250,9.75,10.697,3,brand_25,market_4,region_3,store_3,13647,2020-11-22
4251,6.84,17.686,3,brand_17,market_5,region_5,store_2,22079,2021-08-14
4252,11.8,6.25,4,brand_7,market_3,region_4,store_1,46807,2023-01-08
4253,1.22,1.349,2,brand_27,market_4,region_1,store_4,41268,2021-10-09
4254,19.79,19.778,2,brand_27,market_2,region_4,store_4,2331,2023-12-24
4255,4.14,19.838,5,brand_10,market_4,region_1,store_2,16609,2020-05-02
4256,1.31,2.318,5,brand_24,market_3,region_1,store_4,23731,2021-03-17
4257,7.4,9.98,2,brand_1,market_2,region_3,store_3,36006,2021-12-19
4258,15.15,9.615,4,brand_17,market_2,region_1,store_2,43081,2021-05-05
4259,6.04,17.832,3,brand_2,market_2,region_7,store_4,6293,2022-01-17
4260,7.02,12.525,4,brand_12,market_1,region_3,store_4,21068,2023-11-06
4261,14.73,12.896,1,brand_15,market_4,region_4,store_1,1059,2021-03-03
4262,11.31,7.289,3,brand_27,market_2,region_3,store_2,25159,2020-01-12
4263,19.32,4.564,5,brand_29,market_2,region_1,store_3,41721,2023-08-01
4264,9.0,18.386,4,brand_21,market_1,region_6,store_2,37399,2024-07-24
4265,15.34,18.149,4,brand_26,market_4,region_7,store_2,9907,2021-05-14
4266,14.73,10.549,2,brand_29,market_3,region_7,store_4,40329,2022-06-19
4267,5.83,17.868,3,brand_14,market_4,region_2,store_3,36749,2023-01-26
4268,5.15,7.417,2,brand_22,market_1,region_3,store_3,39531,2020-07-31
4269,17.69,11.928,4,brand_29,market_5,region_6,store_1,22470,2020-01-13
4270,12.86,2.622,2,brand_17,market_5,region_5,store_3,40969,2022-04-02
4271,17.61,14.134,4,brand_30,market_4,region_2,store_1,49542,2021-03-17
4272,10.35,7.555,1,brand_17,market_4,region_3,store_4,41694,2020-09-17
4273,6.8,2.49,3,brand_9,market_5,region_1,store_2,10647,2022-01-28
4274,13.64,14.87,4,brand_20,market_3,region_3,store_2,38573,2022-07-09
4275,1.69,7.338,3,brand_16,market_3,region_4,store_3,35891,2021-10-21
4276,10.16,9.445,3,brand_21,market_1,region_7,store_1,7517,2021-07-19
4277,16.31,5.316,5,brand_9,market_5,region_6,store_2,32130,2020-04-21
4278,19.53,18.555,2,brand_7,market_1,region_5,store_1,24037,2023-07-24
4279,5.54,1.235,2,brand_28,market_3,region_6,store_2,48113,2023-11-06
4280,2.99,5.168,4,brand_30,market_3,region_7,store_4,29767,2021-02-19
4281,14.42,13.122,1,brand_29,market_1,region_5,store_1,7778,2020-06-07
4282,3.76,13.25,2,brand_21,market_5,region_1,store_3,23806,2023-08-03
4283,9.82,11.089,2,brand_23,market_4,region_6,store_2,20874,2023-03-02
4284,8.66,13.243,1,brand_14,market_4,region_2,store_3,46401,2020-07-05
4285,4.83,15.364,2,brand_6,market_2,region_6,store_2,14355,2020-06-01
4286,8.98,6.56,4,brand_6,market_4,region_5,store_3,41780,2021-03-05
4287,12.35,17.372,1,brand_24,market_5,region_5,store_4,4590,2022-10-11
4288,8.75,12.453,4,brand_14,market_4,region_4,store_4,23826,2024-09-02
4289,18.8,5.679,3,brand_1,market_3,region_1,store_2,33932,2024-10-20
4290,3.92,14.125,5,brand_20,market_1,region_5,store_1,36690,2022-12-17
4291,5.88,17.028,1,brand_30,market_1,region_7,store_2,31255,2020-05-21
4292,12.02,4.051,1,brand_27,market_3,region_3,store_4,23300,2021-07-15
4293,19.23,12.278,5,brand_14,market_5,region_3,store_2,29732,2021-10-13
4294,12.21,8.162,5,brand_30,market_3,region_2,store_2,4311,2022-08-26
4295,17.84,15.626,1,brand_5,market_3,region_4,store_1,28469,2020-05-22
4296,9.68,11.361,5,brand_23,market_5,region_7,store_4,49643,2022-06-22
4297,4.52,3.101,3,brand_1,market_4,region_7,store_4,18113,2021-04-12
4298,6.16,8.534,5,brand_24,market_2,region_5,store_3,14437,2022-06-30
4299,7.21,7.138,1,brand_2,market_2,region_5,store_4,5679,2021-08-19
4300,9.51,9.149,2,brand_13,market_3,region_5,store_2,14360,2022-08-09
4301,2.97,10.533,3,brand_26,market_5,region_2,store_1,5033,2020-02-29
4302,4.97,1.449,3,brand_11,market_1,region_2,store_2,2904,2020-08-06
4303,10.38,18.932,1,brand_2,market_1,region_5,store_3,17852,2020-04-22
4304,5.25,17.32,4,brand_28,market_3,region_4,store_4,10678,2020-06-14
4305,8.78,11.611,2,brand_19,market_4,region_4,store_2,17357,2021-10-14
4306,13.35,4.319,3,brand_28,market_1,region_7,store_1,4371,2020-12-10
4307,16.79,5.104,2,brand_6,market_1,region_3,store_3,38272,2021-10-25
4308,12.55,12.9,5,brand_16,market_2,region_3,store_3,14611,2021-07-18
4309,7.77,17.063,2,brand_8,market_1,region_2,store_3,28663,2020-09-25
4310,4.36,11.868,5,brand_27,market_3,region_5,store_3,42363,2023-09-12
4311,5.47,17.506,5,brand_13,market_5,region_7,store_4,7510,2020-12-22
4312,15.98,13.773,3,brand_1,market_3,region_1,store_1,28433,2024-10-27
4313,11.03,6.1,2,brand_16,market_1,region_2,store_3,24116,2020-06-29
4314,17.32,5.672,4,brand_13,market_4,region_7,store_1,43948,2022-07-07
4315,19.75,15.055,4,brand_13,market_5,region_3,store_4,38999,2023-09-18
4316,6.39,5.458,5,brand_5,market_5,region_4,store_2,35443,2022-11-24
4317,8.76,17.986,4,brand_12,market_3,region_1,store_1,32007,2021-06-09
4318,12.59,6.753,5,brand_2,market_1,region_4,store_2,3089,2023-07-04
4319,3.55,12.499,2,brand_12,market_3,region_2,store_4,25558,2022-07-30
4320,6.68,12.154,3,brand_27,market_4,region_6,store_1,40340,2024-02-22
4321,3.52,2.746,2,brand_26,market_5,region_3,store_4,10764,2024-09-03
4322,14.25,7.39,3,brand_9,market_1,region_4,store_3,41148,2023-05-28
4323,10.28,2.96,5,brand_8,market_5,region_3,store_3,35795,2021-12-30
4324,13.81,17.109,2,brand_10,market_1,region_1,store_3,40322,2022-10-11
4325,12.95,15.083,1,brand_16,market_1,region_1,store_4,21258,2020-04-19
4326,13.08,3.361,2,brand_23,market_4,region_5,store_2,6110,2021-05-02
4327,16.21,7.58,4,brand_1,market_1,region_1,store_3,29216,2024-04-25
4328,8.63,4.743,1,brand_20,market_1,region_4,store_4,21038,2020-12-04
4329,9.12,2.678,2,brand_21,market_3,region_5,store_1,26399,2022-05-15
4330,6.35,6.999,5,brand_16,market_2,region_6,store_2,4075,2021-01-05
4331,14.45,6.27,3,brand_12,market_2,region_4,store_3,30115,2020-09-05
4332,14.07,19.48,2,brand_27,market_2,region_4,store_2,3330,2023-02-10
4333,14.75,3.322,4,brand_29,market_5,region_6,store_4,7673,2023-12-25
4334,2.02,14.695,2,brand_22,market_2,region_5,store_2,32038,2020-07-13
4335,15.83,8.18,2,brand_8,market_2,region_6,store_3,40744,2021-02-16
4336,12.89,2.5,5,brand_29,market_4,region_1,store_1,18242,2020-12-23
4337,8.77,12.292,5,brand_1,market_1,region_2,store_1,39258,2022-03-31
4338,14.51,13.466,3,brand_17,market_4,region_2,store_1,24421,2020-04-07
4339,19.73,12.338,5,brand_21,market_2,region_5,store_4,17776,2024-08-26
4340,2.06,6.317,5,brand_5,market_5,region_1,store_3,14830,2021-02-25
4341,7.7,8.07,1,brand_17,market_3,region_5,store_2,46759,2022-03-03
4342,19.12,1.084,2,brand_22,market_1,region_1,store_3,21295,2020-04-21
4343,5.43,13.348,3,brand_11,market_2,region_1,store_3,31901,2023-06-15
4344,18.92,15.185,1,brand_26,market_2,region_5,store_1,35911,2020-06-06
4345,8.24,13.171,4,brand_14,market_2,region_1,store_4,21897,2024-11-25
4346,8.43,14.691,1,brand_8,market_1,region_7,store_2,2986,2022-12-25
4347,13.59,1.93,1,brand_10,market_3,region_2,store_2,5208,2020-06-08
4348,16.88,4.377,1,brand_21,market_5,region_6,store_3,16858,2024-05-29
4349,9.67,9.965,5,brand_26,market_1,region_5,store_1,15559,2024-09-26
4350,7.52,11.358,5,brand_21,market_5,region_3,store_3,30111,2020-04-20
4351,1.94,18.314,4,brand_6,market_5,region_6,store_4,45619,2022-08-16
4352,14.15,5.737,4,brand_24,market_2,region_1,store_1,19267,2021-08-01
4353,8.99,8.963,3,brand_7,market_3,region_2,store_2,31206,2022-04-13
4354,15.77,13.717,4,brand_19,market_3,region_3,store_2,38824,2022-07-03
4355,5.38,1.683,1,brand_11,market_5,region_5,store_3,43687,2022-01-15
4356,7.66,8.971,5,brand_18,market_3,region_3,store_1,16944,2023-03-21
4357,10.23,12.328,3,brand_1,market_2,region_1,store_3,13804,2022-02-22
4358,8.64,7.855,5,brand_9,market_1,region_4,store_4,12409,2024-03-27
4359,13.35,14.668,2,brand_18,market_2,region_6,store_2,16010,2024-05-03
4360,8.77,5.869,2,brand_17,market_5,region_6,store_1,31383,2022-09-22
4361,2.88,17.342,1,brand_10,market_5,region_6,store_2,43491,2020-12-29
4362,5.13,8.732,2,brand_26,market_1,region_7,store_2,44501,2020-11-28
4363,19.93,10.759,5,brand_8,market_5,region_1,store_1,7598,2021-12-15
4364,5.82,19.66,4,brand_7,market_2,region_5,store_3,30997,2022-07-11
4365,15.92,8.81,1,brand_13,market_5,region_6,store_3,3291,2021-06-18
4366,9.0,15.725,2,brand_25,market_4,region_5,store_3,35891,2022-12-22
4367,5.99,11.877,3,brand_25,market_4,region_5,store_4,19837,2024-11-15
4368,16.73,13.949,4,brand_8,market_5,region_4,store_1,8682,2022-04-17
4369,14.56,14.003,2,brand_23,market_5,region_1,store_3,14910,2021-09-05
4370,13.46,5.58,2,brand_3,market_5,region_2,store_2,16367,2023-11-14
4371,17.6,4.072,1,brand_5,market_2,region_3,store_4,16367,2021-05-05
4372,9.91,10.205,1,brand_22,market_3,region_2,store_3,24532,2024-03-21
4373,9.16,8.187,1,brand_16,market_3,region_1,store_1,38562,2023-06-29
4374,10.19,6.283,1,brand_13,market_2,region_2,store_1,23652,2022-10-01
4375,2.68,13.466,1,brand_1,market_4,region_6,store_3,45694,2021-10-13
4376,4.75,14.531,4,brand_26,market_1,region_7,store_2,49337,2022-08-16
4377,6.48,4.075,3,brand_24,market_3,region_5,store_2,46261,2021-05-05
4378,11.35,15.456,3,brand_28,market_4,region_2,store_2,6399,2024-01-16
4379,18.83,1.13,2,brand_17,market_5,region_7,store_2,37744,2024-01-31
4380,19.48,1.015,1,brand_3,market_2,region_2,store_2,7576,2023-03-22
4381,5.45,15.847,2,brand_18,market_1,region_4,store_4,42507,2021-02-16
4382,8.57,3.689,1,brand_18,market_5,region_7,store_4,36086,2024-01-16
4383,10.02,15.76,5,brand_18,market_4,region_6,store_3,22074,2021-07-01
4384,2.76,4.105,1,brand_16,market_2,region_5,store_1,44896,2024-10-04
4385,14.26,19.446,3,brand_8,market_3,region_1,store_1,30956,2024-04-22
4386,4.1,3.852,2,brand_14,market_2,region_7,store_2,30917,2021-02-06
4387,14.35,1.376,3,brand_16,market_5,region_7,store_3,6564,2024-04-15
4388,3.87,15.649,2,brand_23,market_5,region_3,store_3,43346,2022-12-18
4389,16.02,9.326,1,brand_6,market_1,region_2,store_1,17786,2021-02-10
4390,16.32,10.986,3,brand_19,market_5,region_4,store_1,22954,2023-10-28
4391,1.3,10.642,2,brand_15,market_4,region_2,store_1,43310,2022-04-16
4392,2.07,12.727,5,brand_1,market_3,region_6,store_1,43145,2020-01-30
4393,10.93,11.623,2,brand_7,market_5,region_6,store_4,31135,2020-08-23
4394,7.97,19.243,3,brand_29,market_2,region_7,store_2,6068,2020-03-28
4395,6.17,5.077,2,brand_17,market_1,region_6,store_3,48499,2024-12-22
4396,9.67,10.039,2,brand_5,market_2,region_6,store_2,48910,2021-11-12
4397,2.41,2.832,5,brand_19,market_5,region_3,store_4,36195,2021-04-28
4398,3.46,14.474,2,brand_19,market_5,region_3,store_1,37451,2024-05-11
4399,7.65,5.896,1,brand_1,market_5,region_1,store_1,10345,2022-01-29
4400,2.22,11.801,2,brand_29,market_4,region_1,store_1,14166,2020-07-17
4401,9.5,16.367,2,brand_7,market_4,region_1,store_4,35087,2024-04-21
4402,8.62,7.657,1,brand_22,market_2,region_7,store_1,14472,2020-12-21
4403,16.24,12.48,1,brand_5,market_5,region_4,store_1,19646,2024-01-01
4404,18.76,11.449,3,brand_10,market_2,region_3,store_1,35189,2023-10-05
4405,11.75,16.98,1,brand_15,market_3,region_7,store_4,41299,2020-06-17
4406,4.85,10.766,4,brand_24,market_5,region_1,store_2,14631,2024-06-18
4407,12.39,16.213,3,brand_22,market_1,region_6,store_4,34411,2023-07-29
4408,8.5,11.087,4,brand_6,market_1,region_5,store_3,24158,2023-01-11
4409,17.71,13.403,1,brand_21,market_5,region_7,store_1,2039,2020-09-10
4410,8.62,16.661,1,brand_4,market_2,region_6,store_3,37261,2020-10-04
4411,2.68,8.883,3,brand_9,market_2,region_5,store_2,17637,2021-04-17
4412,19.65,6.94,3,brand_16,market_1,region_7,store_4,32126,2023-09-06
4413,19.97,1.07,1,brand_1,market_3,region_4,store_3,19019,2020-07-28
4414,1.57,19.059,4,brand_18,market_2,region_2,store_2,49540,2020-11-06
4415,11.02,19.719,2,brand_4,market_5,region_5,store_4,2351,2021-06-24
4416,4.93,19.013,5,brand_2,market_1,region_7,store_4,16446,2023-09-10
4417,2.34,13.867,1,brand_17,market_1,region_6,store_2,22862,2023-03-18
4418,17.37,7.358,3,brand_13,market_2,region_2,store_4,29715,2021-09-11
4419,8.55,18.055,1,brand_7,market_3,region_7,store_3,40267,2023-06-02
4420,17.05,11.825,4,brand_25,market_2,region_1,store_2,16461,2020-06-08
4421,2.09,11.125,2,brand_21,market_5,region_7,store_4,3653,2024-12-23
4422,15.0,4.398,1,brand_11,market_3,region_2,store_2,47645,2022-08-07
4423,19.37,16.248,5,brand_17,market_3,region_4,store_2,5178,2020-11-15
4424,2.67,12.41,5,brand_18,market_5,region_6,store_4,30054,2021-08-22
4425,2.88,7.134,4,brand_18,market_2,region_6,store_4,27592,2022-01-27
4426,12.82,18.468,5,brand_4,market_1,region_4,store_3,19320,2021-07-27
4427,2.43,3.428,2,brand_30,market_1,region_3,store_1,11825,2023-08-11
4428,18.18,10.507,4,brand_29,market_4,region_6,store_4,32671,2024-10-21
4429,5.4,13.974,1,brand_15,market_1,region_1,store_2,34352,2020-06-07
4430,9.47,18.583,4,brand_18,market_4,region_3,store_2,49180,2022-12-06
4431,14.59,19.689,2,brand_14,market_1,region_1,store_3,18894,2024-09-04
4432,15.27,15.89,1,brand_22,market_4,region_4,store_1,19329,2021-05-11
4433,8.15,17.216,2,brand_19,market_5,region_5,store_4,5924,2020-05-12
4434,3.6,16.349,1,brand_30,market_4,region_7,store_1,37285,2020-04-20
4435,16.34,18.035,2,brand_30,market_4,region_2,store_3,13655,2020-01-18
4436,8.19,14.029,3,brand_13,market_3,region_1,store_2,37745,2024-05-02
4437,4.38,8.45,4,brand_27,market_1,region_7,store_4,28922,2021-12-26
4438,16.94,16.141,3,brand_2,market_3,region_2,store_3,30585,2022-08-03
4439,15.57,15.823,1,brand_20,market_1,region_1,store_3,15703,2021-04-13
4440,1.76,13.7,2,brand_23,market_1,region_4,store_4,13414,2020-08-27
4441,18.7,15.78,4,brand_25,market_4,region_3,store_3,29009,2021-11-17
4442,14.83,4.003,2,brand_6,market_1,region_1,store_3,44010,2024-04-29
4443,5.02,4.029,2,brand_20,market_1,region_1,store_1,43978,2021-10-17
4444,3.96,5.335,1,brand_20,market_1,region_5,store_4,6671,2023-04-24
4445,17.27,18.685,3,brand_10,market_2,region_6,store_1,5576,2023-04-14
4446,16.94,12.47,2,brand_21,market_3,region_7,store_4,45824,2022-10-04
4447,15.58,5.242,4,brand_13,market_2,region_2,store_2,18478,2021-06-14
4448,7.11,1.491,4,brand_19,market_5,region_3,store_2,1615,2024-05-29
4449,14.25,4.822,3,brand_4,market_5,region_1,store_1,46095,2021-07-01
4450,12.38,11.527,4,brand_20,market_4,region_5,store_4,26623,2023-04-11
4451,4.74,11.599,1,brand_9,market_5,region_4,store_2,39161,2021-08-10
4452,7.72,9.738,5,brand_21,market_5,region_3,store_3,5434,2020-04-09
4453,4.84,5.218,2,brand_22,market_1,region_7,store_3,40871,2020-11-29
4454,7.32,8.999,4,brand_27,market_1,region_3,store_4,14565,2024-11-01
4455,7.62,15.103,2,brand_10,market_4,region_4,store_3,30872,2020-09-02
4456,9.74,12.61,5,brand_6,market_3,region_7,store_1,30515,2021-01-02
4457,1.76,9.261,1,brand_29,market_5,region_6,store_3,30223,2022-08-27
4458,13.99,19.802,4,brand_16,market_4,region_2,store_3,28976,2024-02-08
4459,13.9,1.274,2,brand_25,market_4,region_2,store_2,27020,2021-08-01
4460,19.42,10.153,2,brand_20,market_3,region_2,store_4,8284,2023-02-18
4461,15.37,5.623,2,brand_3,market_2,region_2,store_4,40714,2021-10-29
4462,19.66,4.992,3,brand_10,market_3,region_1,store_4,3543,2020-12-28
4463,11.06,14.967,4,brand_16,market_1,region_1,store_2,23135,2023-01-11
4464,3.54,7.669,2,brand_8,market_1,region_6,store_4,31467,2022-03-14
4465,15.24,2.173,5,brand_20,market_4,region_6,store_4,44573,2022-08-31
4466,16.14,8.312,1,brand_2,market_4,region_6,store_2,12032,2020-01-05
4467,18.22,14.1,3,brand_19,market_5,region_1,store_2,35749,2020-02-03
4468,14.07,9.216,1,brand_4,market_5,region_5,store_1,10906,2023-07-22
4469,4.32,5.775,1,brand_29,market_3,region_3,store_1,35976,2022-04-04
4470,1.88,2.437,5,brand_26,market_1,region_3,store_4,33016,2022-09-01
4471,9.26,1.369,5,brand_8,market_5,region_5,store_3,42470,2024-01-26
4472,17.06,12.087,1,brand_28,market_1,region_4,store_3,19607,2022-08-24
4473,7.09,5.564,3,brand_21,market_5,region_7,store_1,49114,2024-11-24
4474,8.12,3.392,2,brand_28,market_2,region_3,store_2,29493,2021-06-12
4475,16.5,8.922,5,brand_2,market_1,region_3,store_4,19739,2020-02-02
4476,1.45,16.672,5,brand_30,market_5,region_4,store_4,19742,2021-05-09
4477,15.19,9.495,3,brand_23,market_5,region_3,store_4,22579,2021-06-10
4478,6.33,10.068,1,brand_4,market_5,region_7,store_1,21770,2020-09-11
4479,4.74,1.669,3,brand_29,market_4,region_7,store_2,17256,2022-07-10
4480,16.01,9.904,5,brand_25,market_5,region_1,store_4,35989,2022-11-15
4481,6.33,4.77,4,brand_26,market_5,region_6,store_3,36351,2024-08-17
4482,11.33,4.573,1,brand_4,market_3,region_6,store_2,21902,2023-05-19
4483,9.46,19.817,4,brand_28,market_4,region_5,store_4,35290,2024-07-30
4484,14.86,19.31,5,brand_30,market_2,region_1,store_4,45323,2023-09-25
4485,9.4,7.507,4,brand_30,market_3,region_1,store_2,4223,2020-08-21
4486,6.0,6.399,3,brand_25,market_2,region_2,store_3,7109,2021-11-16
4487,8.92,10.949,4,brand_23,market_5,region_5,store_3,32096,2023-03-11
4488,12.28,11.73,3,brand_26,market_2,region_5,store_4,14393,2023-02-03
4489,17.66,19.778,3,brand_17,market_5,region_2,store_1,18325,2021-01-24
4490,12.24,13.444,4,brand_2,market_1,region_4,store_2,44700,2021-05-17
4491,1.38,10.95,4,brand_6,market_1,region_5,store_1,22366,2021-10-14
4492,13.2,1.654,4,brand_3,market_4,region_1,store_3,25528,2022-06-28
4493,10.79,13.687,5,brand_27,market_4,region_1,store_4,12669,2022-05-10
4494,19.03,2.357,4,brand_2,market_3,region_4,store_3,42968,2023-05-18
4495,10.09,13.77,4,brand_14,market_3,region_2,store_2,31272,2020-06-03
4496,12.93,11.835,3,brand_12,market_3,region_2,store_1,32507,2020-08-22
4497,4.56,6.336,4,brand_3,market_5,region_5,store_2,16448,2022-05-03
4498,9.47,11.481,4,brand_18,market_2,region_3,store_4,16750,2024-02-26
4499,18.01,3.415,1,brand_1,market_1,region_3,store_3,49288,2021-02-17
4500,11.34,19.838,3,brand_5,market_4,region_5,store_1,14838,2024-03-25
4501,1.15,10.313,5,brand_17,market_5,region_6,store_1,21458,2024-06-15
4502,11.78,6.69,1,brand_15,market_1,region_2,store_4,10592,2024-09-05
4503,9.48,19.686,5,brand_19,market_3,region_1,store_4,46864,2024-04-02
4504,10.19,17.777,5,brand_7,market_1,region_1,store_1,10151,2024-10-18
4505,11.89,2.449,3,brand_13,market_3,region_5,store_1,33384,2020-10-19
4506,18.62,4.362,2,brand_30,market_4,region_2,store_2,44807,2023-08-08
4507,15.54,12.44,1,brand_11,market_4,region_4,store_2,4049,2022-05-24
4508,17.21,2.445,3,brand_22,market_5,region_4,store_4,25397,2020-05-20
4509,15.65,9.489,2,brand_14,market_3,region_2,store_1,10115,2023-12-12
4510,8.23,13.213,5,brand_25,market_5,region_3,store_3,37160,2022-01-09
4511,13.44,3.392,4,brand_14,market_2,region_5,store_2,1362,2020-06-02
4512,10.55,2.199,3,brand_20,market_2,region_2,store_3,40805,2022-10-01
4513,6.62,8.575,5,brand_4,market_4,region_3,store_1,12608,2023-02-17
4514,6.74,8.749,1,brand_24,market_5,region_7,store_1,11170,2023-04-25
4515,1.55,5.753,2,brand_22,market_5,region_1,store_4,40863,2023-09-15
4516,18.52,12.227,5,brand_5,market_1,region_1,store_3,46843,2021-03-24
4517,9.07,6.563,5,brand_26,market_3,region_3,store_2,3755,2020-05-07
4518,1.87,8.662,3,brand_25,market_2,region_7,store_3,32279,2024-04-17
4519,2.99,5.606,2,brand_14,market_2,region_7,store_2,26490,2022-12-27
4520,8.92,9.764,5,brand_14,market_5,region_3,store_3,32473,2022-09-22
4521,9.76,6.541,3,brand_5,market_1,region_6,store_1,16017,2021-01-27
4522,14.97,3.583,1,brand_28,market_1,region_7,store_2,1494,2022-03-29
4523,7.4,16.848,1,brand_24,market_1,region_5,store_3,8334,2024-04-05
4524,3.93,16.032,3,brand_4,market_4,region_1,store_2,43633,2022-06-07
4525,3.96,6.745,5,brand_29,market_4,region_6,store_2,3360,2024-05-20
4526,4.62,3.121,5,brand_17,market_5,region_4,store_2,20201,2022-02-18
4527,3.59,13.424,3,brand_8,market_3,region_4,store_3,19461,2021-03-27
4528,4.89,17.973,2,brand_9,market_1,region_7,store_2,13654,2021-03-29
4529,11.31,11.195,5,brand_16,market_3,region_2,store_3,35706,2022-09-04
4530,12.29,9.438,1,brand_29,market_1,region_6,store_1,19030,2020-01-20
4531,15.19,2.769,1,brand_26,market_5,region_5,store_2,43435,2022-07-17
4532,5.76,5.588,5,brand_2,market_3,region_4,store_4,19210,2021-12-18
4533,14.51,12.354,5,brand_6,market_3,region_6,store_1,6400,2023-06-20
4534,19.89,7.487,2,brand_11,market_4,region_1,store_1,45722,2023-12-21
4535,6.01,16.649,5,brand_5,market_1,region_2,store_2,46625,2024-09-29
4536,16.54,10.427,5,brand_25,market_3,region_5,store_3,13178,2023-02-16
4537,14.66,2.95,1,brand_4,market_4,region_6,store_4,40199,2020-06-26
4538,14.58,13.8,5,brand_25,market_3,region_6,store_1,44963,2021-09-16
4539,1.14,14.98,1,brand_2,market_5,region_3,store_1,24049,2021-03-04
4540,7.03,19.92,2,brand_7,market_1,region_6,store_1,11003,2020-04-19
4541,10.18,12.681,3,brand_3,market_4,region_2,store_4,49752,2021-02-05
